charging_capacity_kW,usage_stats,cost_per_kWh,battery_capacity,state_of_charge,charger_type,renewable_energy,maintenance_frequency,latitude,longitude,priority_score
181.3275681835854,35.543933736406174,7.9466986095491725,46.908219390015546,62.259379656269,DC Fast,Yes,Quarterly,15.05063784179996,84.09941053392369,15.34
104.55395075607056,66.92190299248666,8.413152288822848,139.3651106000214,15.813264571936458,Level 2,Yes,Quarterly,11.370110286884284,83.46441208483348,72.11
329.2377357903692,48.38025398606472,8.026164409415028,125.97343015608558,86.06044903497096,Level 1,No,Monthly,12.0189605613289,82.08276825657236,10.84
90.75386560302081,41.83895333783335,9.120352613378468,147.2512819731705,44.75422354662742,Level 2,Yes,Quarterly,14.08164664901555,83.1788774212875,47.3
150.3798844586273,35.781124933559305,9.397737340908593,134.4327305266193,91.70217118805564,DC Fast,Yes,Weekly,14.088114123923154,80.43815506842665,6.97
305.4555876696106,59.37806319434522,9.199350759116124,56.39185285994787,46.78699136339316,Level 2,No,Quarterly,13.175581396196847,81.75162429097666,24.67
294.67674837713304,57.5593428640082,6.635845317341308,33.7742684747262,27.504025894073337,Level 1,Yes,Monthly,11.48545151509981,80.60598070707779,26.83
65.13549624619706,16.14578340642401,7.179450696560902,34.591339358906524,14.182882868767487,Level 1,No,Monthly,10.043736791009795,78.55428530507949,20.04
280.92515842849866,47.173983751843906,8.37812628242321,57.85903141517589,0.3745094711284813,DC Fast,No,Quarterly,19.702350624280207,80.68860797361178,46.62
160.36541035826244,55.347177620984986,9.771877141553304,99.8438841179901,53.21574849848356,Level 2,Yes,Quarterly,19.43499229703927,77.57465332531926,31.04
169.03910522987434,57.02869387313905,9.422348712682409,124.56164239263242,10.715669692692343,Level 2,No,Monthly,14.836503791761352,79.40279170840785,68.43
46.717990345580326,21.01071929123518,9.448870779231306,136.9025399076034,39.17277636311782,DC Fast,No,Weekly,19.950517532750055,77.80775407260244,47.28
28.210529814993627,74.22713922522868,7.561228678158862,101.08793996800026,58.92717612370867,Level 2,Yes,Quarterly,16.736543307822433,76.22887789461389,27.34
254.77875744081783,2.5199094821069634,8.003067639775459,20.732070657246986,27.56858969027003,DC Fast,No,Weekly,10.688575376075416,78.21861856389906,17.48
173.76140332435492,35.483185554316265,8.14747081560578,44.22118094740935,17.522429236611526,Level 2,Yes,Weekly,11.177181990826274,83.5198721818477,32.3
152.89774591531284,78.02126485356335,7.050800541724686,32.964406500937834,77.47216226093417,Level 1,Yes,Monthly,19.161108438696377,78.81080770642306,8.16
255.32788002833885,56.389292105540235,6.6087384558555975,67.2321818239713,94.67911722816206,DC Fast,No,Monthly,16.300522021496285,82.48003648968869,2.82
267.92951464688844,26.116243251086026,9.81416014811181,85.17562917238696,10.044041786196601,Level 2,Yes,Monthly,18.431836266573512,76.75197854238161,52.77
55.61785868427375,69.49531193430477,7.342494049822274,25.64163321521291,15.559032438500786,Level 2,No,Weekly,18.98269649633844,79.24419159167641,24.75
213.57880231717445,56.73909441560734,7.33982116303271,65.3021368534352,96.00126572527186,Level 2,Yes,Monthly,14.47942011282386,76.14856069335177,2.09
47.37392879718993,79.62436094563871,6.791826688190659,43.29335770129194,3.7784221812246277,DC Fast,No,Monthly,10.48525951576693,76.38621063367489,38.5
262.981280110166,73.50251861898234,9.749777131803224,104.1191216136536,97.76323365504722,Level 1,No,Weekly,11.88280348897322,81.17436379890069,1.57
229.93430469349883,61.01079220362347,8.529079902289201,80.3554080121642,0.4644483084988771,Level 2,Yes,Weekly,10.665719473024351,81.0748181744901,61.08
334.8151173792103,48.8177675310814,8.834628999938738,84.39129410140814,87.36686556513314,DC Fast,Yes,Weekly,11.887398456985073,77.13371907354862,8.34
24.135305724747415,13.31821256675234,9.690519105420684,75.59993244434995,30.732518098774953,Level 2,No,Weekly,14.105329264558769,79.74423194288799,30.97
19.96915240293901,26.133301788538375,7.709670591152763,144.2825623632537,93.85888581772966,Level 1,No,Quarterly,11.181968105149855,83.63306166977948,4.63
98.76547614262005,41.90994729170853,8.675275588983293,47.91556626580322,31.694528863558546,Level 1,Yes,Monthly,11.667332478053433,76.74201508676482,25.36
91.59698930756709,59.92992870063887,6.635798091551106,87.16635377970366,65.4306321534056,Level 1,No,Quarterly,14.458217820716792,75.19210533073515,18.78
86.44257967519994,51.37078552153048,7.153703848808952,115.68225788749368,8.003256976593665,DC Fast,No,Weekly,13.401709503884895,81.51995140663573,66.88
317.1891031823628,28.818452595952948,9.409360317814798,92.38977370749313,24.2329811453739,Level 2,Yes,Weekly,14.67658124188041,75.53498208088685,48.97
87.34116994732713,0.6464357789710551,9.183689247184175,140.77271514318414,77.36793464792507,DC Fast,Yes,Weekly,14.29172027759062,84.79940238572446,18.25
95.18240414502085,49.623922190081394,7.727249420100014,69.13588623336693,52.86858536788197,Level 2,No,Weekly,16.444780259798833,81.09620283798881,22.77
265.7893918462873,28.56259885622431,7.818837197209744,80.27785475051314,92.79690617870448,DC Fast,Yes,Weekly,19.371895488758547,79.70396352843973,4.29
157.408944857689,73.46083007105351,8.367440517437528,31.507900977914694,42.87514083413543,Level 2,Yes,Monthly,11.078643384442424,79.29992540024307,21.14
271.8486949343134,2.394626527048349,6.500843516397971,99.1698844367507,86.98123658139231,DC Fast,No,Quarterly,10.99260149309195,80.73070658516932,7.83
22.878155147534834,58.482781130579085,7.344355176133098,57.467555898253785,44.89554374782375,Level 2,Yes,Quarterly,18.52806111090902,75.90624436720215,23.86
170.6499177856845,94.14742375060654,7.22881133012875,40.84017513702395,97.92482787019853,DC Fast,Yes,Monthly,15.063967046524592,84.30019058819497,0.97
11.764760064148922,17.440926711149952,7.376690313624172,90.78906807758605,95.98343813988768,Level 1,No,Monthly,17.66405023568442,81.25642068551878,1.98
21.928621209374082,47.16494907505954,9.320670448867045,89.20033423938838,32.913670555608036,DC Fast,Yes,Monthly,12.154219036072814,76.83978497610909,40.2
317.25310867054384,9.142199181713817,7.478858497912551,29.86331335912618,88.59236704168032,Level 1,No,Quarterly,18.288625731675516,80.62581053764663,2.84
48.735879891158305,62.56819122613526,7.1703246271755186,110.76800895428146,84.76113742156492,Level 1,Yes,Quarterly,19.238466241926957,76.33256505833012,10.37
186.347238796326,55.05316805962256,8.26492211277561,101.09038478461088,21.068039732756283,Level 2,Yes,Weekly,16.35483015546488,75.17552717558313,54.85
143.8834609102473,40.736552421283236,9.529757627304562,44.57224675704464,62.42904007832697,Level 1,No,Quarterly,11.058790214738023,81.30516985213998,12.17
121.57016419059494,52.13770214737412,7.34472396343125,81.0265320800257,7.268231558981486,Level 1,Yes,Quarterly,18.95294814156339,81.48483341870127,50.05
314.9416709905454,89.65746584690102,6.774876849774795,113.64197914221279,83.67107205834617,Level 2,Yes,Monthly,17.924877273700712,80.83696582803415,13.44
7.638188871421326,19.629430231106703,7.747416575473826,88.82664627036594,17.454588350349653,DC Fast,Yes,Quarterly,17.5087777651449,76.83483204360023,45.04
232.32639016145617,2.2564511705347234,9.116781385977422,71.41357990386413,7.081470138576451,DC Fast,Yes,Weekly,10.367281889059155,81.03429858494766,47.3
337.1880519747426,86.16648846991009,8.42741690643178,61.90399955052267,40.021909553881116,Level 1,Yes,Quarterly,17.989625252569713,75.5651094092452,32.68
196.05886421164467,57.71170823879065,9.358776793510216,99.35120266372697,57.69221385996435,DC Fast,Yes,Monthly,11.37951010468357,81.09238355571922,29.72
327.88786171158216,89.06584554618424,9.858572516632318,142.0841307803313,85.4916958559771,Level 1,No,Monthly,12.223861761968884,80.54017019107619,13.23
18.290257750108317,59.69452234131726,9.27431866863066,107.32682926207283,97.42425255217366,DC Fast,Yes,Weekly,15.771348348692575,81.552548308391,1.84
146.57766167595648,81.01610899597024,8.613310775953137,29.716967472721016,43.949251256986365,DC Fast,Yes,Weekly,12.649807729168831,83.95475605752394,22.4
91.0552268367179,42.967336335514794,8.226695558183332,79.8890465526774,6.044692298527021,DC Fast,No,Quarterly,16.613482063119196,83.50358105239536,49.27
255.78733774325542,74.98599312882688,6.640241802218934,135.80713709638158,74.91155790258706,Level 1,No,Weekly,16.080704476990817,84.80654191562539,21.46
343.45398167403636,91.3041466889856,9.945126925849145,32.280115354141294,56.51732562239374,Level 2,No,Weekly,11.081495980132626,84.76241032936575,18.32
89.78552185548673,57.21229637222063,7.8421839290126485,148.55384257788063,44.789134484446315,DC Fast,Yes,Monthly,16.560145795915062,82.72319693373753,50.44
228.96111051592607,18.078515056237954,7.032798748709034,143.3790211739048,30.926887879218967,DC Fast,No,Monthly,19.2395490982493,84.56419622177728,57.74
69.33417146590905,26.879761503019818,8.833480993887598,30.175682494883862,50.239852784353566,DC Fast,No,Quarterly,11.611099051858332,83.67283885889113,12.85
197.86558910006346,19.86445768974058,7.4950090118341075,141.34373165844215,33.86796044570309,Level 1,Yes,Quarterly,15.970620209428875,82.27582449894973,53.0
162.37637034091767,24.685702759573292,8.550223948258667,67.20723673373008,75.70118677473603,Level 2,No,Quarterly,13.41865371936694,75.75384254643755,10.55
340.20186537103797,30.64154493510364,8.553687677456068,129.81219171986214,54.38936964926411,Level 1,Yes,Quarterly,14.59611671773604,75.49049888269887,36.2
212.9845454437633,55.51337867531885,8.060054373160042,74.3898339027253,87.68477741541119,DC Fast,Yes,Monthly,12.870001790789699,83.37599567505771,7.19
122.32723023038658,58.79916294638328,9.42641515440765,77.31116465132706,54.35439146494421,Level 1,Yes,Quarterly,13.541306363476952,79.89655857871698,24.25
39.93352471077668,42.649974724186116,7.427384715444051,102.45160182708054,23.826241333993003,DC Fast,Yes,Quarterly,10.289118232665572,83.14606684374921,49.56
52.936390057227094,61.54207798208354,8.07021407066207,120.68206450587783,85.10918822321445,DC Fast,Yes,Weekly,19.815517379172206,78.1291827065522,11.73
78.86092548293229,8.157492561136593,8.3819224500684,24.392589623272322,55.721904493004395,Level 1,No,Quarterly,16.247999220727483,78.97649858323012,7.37
87.8383314691043,8.778823705815997,8.822686522685549,97.11027941852745,20.684103814356124,DC Fast,Yes,Weekly,15.007055904938852,82.00186721011931,48.26
297.7156202443982,17.182946035765845,9.243901476769564,44.275289232658224,62.350780995622216,DC Fast,No,Monthly,13.837153495003268,84.15326736932093,14.1
196.42797589888372,51.80774980403447,7.881825490073896,64.97343732221638,35.771676494242755,Level 2,Yes,Quarterly,15.393745588240275,75.87761474478886,32.07
183.18681898102827,21.399467869831355,8.761164304338086,65.23592660017815,84.44056122920658,Level 1,No,Weekly,13.80105998715804,83.61478144634606,6.61
40.169105154226116,28.328440349257733,7.027138335739817,80.97784422874997,45.329973864654285,Level 1,Yes,Quarterly,13.599079274936733,82.93012724879365,26.65
301.04889267230226,40.03128361729941,9.764268351898675,63.43773354390254,72.64413581074167,DC Fast,Yes,Weekly,14.63946541722013,78.15539270729855,14.75
252.9850061229693,81.18661240103798,7.840705822473512,33.95694539858681,9.553620763623716,DC Fast,Yes,Quarterly,12.759830336711907,78.5521661413156,38.39
23.683926665000556,1.3862135912860118,9.053324976917533,38.93173600830869,39.60243463023462,Level 1,No,Monthly,11.800498999667855,75.4646147722191,13.54
247.74228403041903,64.93788202366224,6.571193786587622,24.346938122942696,98.32414364723986,Level 1,No,Monthly,15.566058981802936,75.15740611116718,0.49
190.23837606992612,66.88765310406853,7.218155000166824,81.13238109273806,80.84602894771483,Level 1,No,Weekly,18.42765436150301,79.77006126357729,10.85
28.60387101137239,79.86557803566366,8.204788905132522,144.0782003308885,15.994080236692865,DC Fast,Yes,Weekly,11.528281777258924,75.95539645497311,77.28
160.40522453502976,93.27529390603132,9.573883637063213,35.037779074255155,27.77640494772551,Level 2,Yes,Monthly,10.327343406042186,76.94001814415213,30.0
169.64370049551644,2.0137848949289827,8.34539302482737,143.01438409040065,32.981580885636106,Level 2,No,Quarterly,12.468117451540362,83.46767199526664,51.47
58.02108905714651,15.378370551321618,9.754546688028576,115.33699691517216,65.03655604954457,DC Fast,Yes,Weekly,19.797206434538108,80.71028391250452,24.42
330.9943514500988,88.6171294055993,8.193289138039788,102.8748443814412,75.69947594896556,DC Fast,No,Monthly,18.287580737433395,81.33632437266114,18.55
297.49138001823167,45.851856218701535,8.216571838575824,103.88610819206318,74.95266088079097,DC Fast,Yes,Weekly,15.958660535285965,76.8747933083192,18.56
234.1578180651879,56.459063893346354,6.919113759751862,127.47459429151667,50.98740563064028,Level 1,No,Monthly,19.292489152431358,83.2866180445442,37.96
161.8034463502125,66.30272037231474,9.30929685453277,33.89958236937678,81.08205378381513,DC Fast,No,Monthly,14.452791168372446,83.67979772439747,6.86
144.117939554578,67.90666044956374,7.364378943634719,85.61806206352043,43.7078082757475,Level 1,Yes,Weekly,19.83280602575174,80.23327593713043,34.28
227.84071350283395,93.17404033165082,9.648643712803104,110.62184797389861,12.388056529556192,Level 2,No,Weekly,12.96302045119284,84.1255777187866,67.77
190.90115429241692,99.69494174116697,9.687884771156387,96.28665785956328,56.44418416538133,DC Fast,Yes,Monthly,12.403057495159391,83.44828624954582,32.47
21.795587058659965,72.01574609309402,9.801585391559524,128.2612792330283,95.23013846011067,DC Fast,Yes,Quarterly,16.38048201147011,82.31324176674438,3.87
179.3759270696161,28.72212092051508,8.320806711860815,29.395322171475694,79.29936513925114,Level 1,Yes,Monthly,13.781539679503604,82.34075915693629,5.84
282.2412660314938,87.97524022943436,8.869828246742756,109.79113513489158,57.870064769224236,Level 1,No,Quarterly,16.26365541976258,76.05393473950863,30.95
160.7339571589353,4.922091454076161,9.224805580215822,89.4236049500133,64.68056603490969,Level 1,No,Quarterly,13.049955183026858,77.70836037695666,17.41
18.184802143993945,23.10808528744962,6.95855116527663,69.29091231739264,93.05620270355726,Level 2,No,Quarterly,16.17918256837991,75.66847219817676,2.84
275.1973697844116,89.73857174637149,8.60335018249124,64.235747690424,42.83427944349605,Level 2,Yes,Weekly,12.757462605850364,75.08681209226309,33.55
70.47732374759104,25.619151443935493,6.6200426545615905,100.70824226064508,33.13941389426374,DC Fast,Yes,Monthly,10.5097206881889,76.5830953138391,42.48
90.51729221081357,22.065105962174847,8.241481291860541,135.8293987037544,97.7241565000449,DC Fast,No,Monthly,19.121359019231832,83.8048718264694,1.76
57.64722370130356,13.812529314024724,7.0419493856707955,84.50287039314499,86.34431335103334,Level 1,Yes,Quarterly,18.832052018734622,77.39874059036052,6.67
115.57527270502413,85.91117576469165,7.140230240867297,127.21401132999962,32.30435846186024,Level 2,Yes,Quarterly,19.70798149272672,84.70153962591722,56.01
264.86302699102225,50.00582591910867,7.777666483424105,72.28032963971577,46.37805973609228,DC Fast,No,Quarterly,17.165271762214047,80.97290999561206,28.82
181.78505082637807,67.48932030541548,8.01353008350776,33.311280163112954,41.5078129007799,Level 1,No,Monthly,16.82721177735303,77.3725848763469,19.06
71.7084459527494,23.906638407502967,8.681103485862655,27.99574573962301,14.90956786714339,Level 1,Yes,Quarterly,15.590030700748308,79.97130803484212,19.93
307.2405273532143,75.80404210112165,6.760499464534805,26.673468272078082,95.7819323813259,Level 2,Yes,Monthly,11.259424163525226,77.19094822700116,1.62
307.85364923303524,76.00055449620984,8.262921164331056,69.4195184544971,40.43124312197588,Level 2,No,Monthly,11.892353109492701,84.83973558182373,33.36
304.7024487661024,31.259802490830012,7.139187955885854,63.84090760865947,87.5329082637908,DC Fast,No,Weekly,12.894696886725363,83.47264983904964,6.23
83.57867398353875,41.06826330102828,8.508913112611097,113.33181307093403,18.93562276806651,DC Fast,Yes,Quarterly,18.901563625733942,75.2623878878233,57.6
157.93377046334584,20.969027743020085,8.730916142914143,116.56679520603255,54.78708106372198,Level 1,Yes,Quarterly,11.72969524603075,84.47776031467471,30.52
344.7463796493063,97.65610233229043,8.448482397934988,26.61101594838618,2.396138512426982,Level 1,Yes,Quarterly,19.228731744878907,82.21065107302887,38.38
270.20436670849665,64.56025770584117,9.084034286674077,48.74602417557195,76.42204838423086,Level 1,No,Weekly,15.227857330514173,75.82381252021278,10.05
9.508597428945937,93.45438807155155,7.674632354843155,55.65404052065696,58.09138982462784,DC Fast,Yes,Quarterly,17.155696354730722,81.70637746326446,20.54
22.821606941172217,30.338554362913317,9.177873070715957,91.18955793856523,62.55895834697527,Level 2,Yes,Monthly,11.102444866805666,81.46926697965685,21.17
162.37598188431647,78.18909129968897,8.014684785978679,38.786979107903534,5.172088255465345,DC Fast,Yes,Quarterly,12.690335487759109,77.18788745807583,40.09
318.22707205154603,76.5858643884742,8.194645744129089,37.41235852200005,21.10383302086154,Level 2,Yes,Monthly,19.585186081814264,82.58446700007576,34.68
188.54562928344998,69.16556518665415,8.76835744541375,142.69255559703453,7.433087235358016,DC Fast,Yes,Monthly,12.661499469297315,75.87064703312967,85.61
174.23437781200158,96.56389752668004,6.564254343997284,124.54637794871152,28.891431580381177,DC Fast,Yes,Monthly,12.965217203911461,79.89445181231248,62.07
36.91579498482071,39.355533610631554,8.78897977497087,43.48513727185214,62.7439007682151,Level 2,No,Monthly,11.975973848410796,75.09923207163088,12.01
229.8730366535029,13.07173235897573,8.665048021752405,72.85381502771384,56.618598431737524,DC Fast,No,Quarterly,11.290736653068295,84.68737488894746,20.85
287.7361062100789,67.17088592440608,7.5844649086364795,66.23085990348352,61.21498216133902,DC Fast,No,Weekly,12.332576414539979,82.5156363177691,21.63
133.14700262764683,72.93098004772062,6.8002799971482135,122.83052962850294,54.92512713778943,Level 1,Yes,Weekly,16.423268919507983,76.58852076159656,35.7
271.4641478238646,57.506057345881466,6.818274074695644,86.32767914215587,27.302879567585936,Level 2,No,Monthly,14.553677335035635,78.41674039951283,44.12
337.56682886528404,20.681789313339628,9.7312831144483,36.620465809150716,24.450749734442525,Level 2,Yes,Quarterly,15.537558363378986,76.60562377808176,26.59
71.31826069469118,50.445594166935535,8.91247762429043,116.06896821031171,13.705968353658127,Level 1,Yes,Weekly,11.223648287660243,82.66617464129314,61.62
183.16537091815945,31.21897365691294,6.944859148197591,71.59543716923946,84.90708749034921,Level 2,Yes,Quarterly,18.021164471629,75.58896325427715,7.53
100.49828532960144,42.746652816668906,7.748531092581173,54.180152192179115,61.64793585412445,Level 1,Yes,Weekly,17.84094700579848,83.40406655563714,15.83
277.49904666184375,64.52185758446639,8.573690478655587,68.81482086269362,18.651101250405976,Level 2,Yes,Monthly,10.215899111426754,84.4219633883573,45.89
202.15767805840514,74.52147426908346,9.42450096781727,84.70835326889653,17.720937982123953,Level 2,No,Monthly,13.835150945103049,81.766279428063,49.95
222.1038461426063,23.22246909013431,6.65281325049553,64.60501713421122,87.30356015261367,Level 2,No,Monthly,10.687706019711477,77.12965450001434,5.63
279.2699558655629,40.532536064695336,7.328215960145031,51.447750436928516,74.27308637633193,Level 2,No,Weekly,17.921057794149583,78.60090095813551,11.0
138.5896654318592,26.91615709916292,9.61412146603383,71.80526374451745,65.93990799053714,Level 1,Yes,Quarterly,17.372696831257045,79.77239874808932,15.8
320.2815239424651,19.86316138618691,6.532079425643357,22.49247839748677,40.68641075392998,Level 1,No,Monthly,19.01988094293156,81.04624772202254,14.17
186.56010353614897,78.33872199958384,7.204896859778605,120.4247199925208,26.197556427851755,Level 2,Yes,Quarterly,12.364039589531146,81.68663089811687,59.07
55.284187992371805,90.92526944369924,9.85658461590538,42.222836163786155,97.94507631128238,DC Fast,No,Quarterly,14.562958831277989,80.54214715318882,0.83
243.56469135908085,37.02321856845767,8.646906462827598,25.707599771982842,79.72395750228002,Level 1,No,Monthly,11.844878771643977,78.51313920821856,5.29
277.64147265338903,75.12789243737669,7.415849783231272,104.9808300776603,30.177922313627647,Level 2,No,Weekly,13.712349344741195,83.90917280564904,51.15
110.86658697363434,89.69952893644111,6.734468830385467,120.61169674707739,84.75647962784947,Level 1,No,Monthly,15.22243251566884,75.81392058017958,11.58
300.0127399495635,84.61242105302316,6.598669691565277,125.79778710706961,75.89319486146815,DC Fast,No,Monthly,10.533307898385889,79.66256054243495,20.75
317.15013916801826,18.28133885392259,7.356607778729245,84.156193745878,29.708054987799837,DC Fast,No,Weekly,17.148704106773852,82.7556483846748,40.91
96.91657058223312,95.62918815133614,9.585200368561187,46.697864009698094,42.65528542416397,DC Fast,Yes,Quarterly,15.432933603710753,75.60872665291402,26.96
344.2325154503277,37.66764404294625,7.955697790041283,115.83959804247748,18.595344539102665,Level 2,Yes,Weekly,18.289590172106735,82.05335216811301,63.29
49.24903481706544,33.92406611738363,9.021166792080976,110.96270003006383,11.105244437810935,Level 2,Yes,Weekly,12.717805011911972,83.19711622753326,60.57
70.70548394087149,6.2431327277780335,9.713997623829853,52.01519543341252,72.27620328396968,DC Fast,Yes,Monthly,19.033211052692543,81.60831298527052,10.38
64.47869373330914,48.6173654104883,7.928141615609858,137.4430082621631,26.751185735386663,Level 1,Yes,Weekly,19.986942530304432,75.12936892275356,59.52
312.89639850275466,10.90136156409287,7.16947079863089,33.56828955076777,82.00593657462537,Level 1,No,Weekly,19.192984383776746,76.80137027132206,5.18
229.00239331373666,24.853982092742598,8.309912757999218,147.74947114687234,99.56087115144261,DC Fast,Yes,Weekly,17.77892475833154,78.42113078891951,0.4
53.236499127795504,31.694262176728138,9.67829290470949,131.8322154270704,7.661981392964867,Level 2,Yes,Quarterly,18.12368802873781,77.33690035638045,70.12
154.11319642892215,80.8826323491684,9.315310449481952,109.42682391227977,47.30351250837003,Level 1,Yes,Quarterly,15.737442425445865,84.62652140227428,38.14
215.3543087744307,87.54886503958966,6.730404451771038,142.03748547637827,80.2062559310803,Level 1,Yes,Monthly,11.901538629126104,81.51593914113793,18.08
29.21242974628415,30.246631746146967,8.924004800271536,113.90045188208201,78.89508965412335,Level 1,Yes,Monthly,16.770406851477173,77.9697095735157,13.84
308.84572894256854,85.86981212445738,8.501641328606338,44.75940961390597,75.99971583309684,Level 2,Yes,Quarterly,17.127530020599316,84.29697498665446,11.42
281.2612374045373,85.72309373697911,9.676121117212489,77.48029795466553,34.899493530191094,DC Fast,Yes,Weekly,19.853851402679055,82.40594199476187,43.37
176.82237075182337,76.46509503848735,6.92868495897604,29.295393163112596,45.38532556850523,Level 2,Yes,Monthly,15.413013162563217,77.84607211827041,20.1
338.49431534070965,14.669511401518154,8.369126396216299,70.655464897455,59.49683573414703,Level 1,Yes,Monthly,12.713690150250564,78.78881569401955,20.13
146.21634274628488,69.0322846900729,9.578119427291623,116.40839256583712,97.39405835732572,DC Fast,No,Weekly,16.836725217395067,76.99428858303956,2.0
344.43861166277424,94.50240645805688,7.9350832535961,70.23763562100626,32.75472709384929,Level 2,Yes,Weekly,19.793758196664548,84.71073998265823,42.91
233.77199958126948,68.2540478767157,8.186982212065034,62.93824281085743,92.31438877168577,DC Fast,Yes,Weekly,11.77213908269094,80.17296495890074,4.31
222.13494563887951,33.16168491078339,6.746612371834354,97.39624392634055,26.935691818049413,Level 1,No,Weekly,13.259979185356027,83.96056687497985,44.18
58.08421335352475,50.05793174308313,7.473502741571188,133.38658876985636,98.90744654737045,Level 2,No,Weekly,15.418809537726812,78.46499771016848,0.86
308.6747154066254,64.57250433510536,7.635773272091315,26.185815030994615,67.02636868275917,DC Fast,Yes,Quarterly,11.702146348820047,83.60841603097475,12.42
149.6213907722153,51.05704087285036,9.807928570607103,70.1111565109656,46.3511480358551,Level 2,Yes,Weekly,10.222206395199384,75.53886848427165,28.55
56.78169202386778,11.995294173096982,7.489335761894057,40.57129643598415,61.33904280636049,Level 1,Yes,Monthly,13.369831224412506,84.82090317524288,11.0
4.412631991515664,31.206404465202063,8.113040573443783,110.39605259514305,27.25311690402068,DC Fast,No,Quarterly,18.65370801501058,84.12034367033303,46.17
195.9144892734339,80.23960305536325,8.84956548247498,33.74419285604753,27.41738575114666,Level 1,Yes,Monthly,10.434683993237147,78.63202944776656,27.52
184.58986774293672,86.14180460955174,7.067641803427571,106.42500861543179,11.355454384349384,DC Fast,No,Weekly,14.289290590169175,82.74722165314577,66.81
251.7737678292055,13.730003271557024,8.20254835499656,57.20351320372795,11.405029770539876,Level 1,No,Monthly,17.622007729260822,82.52257926473825,33.79
311.5903185562307,95.23867523987246,9.084886638165678,45.85918578583921,34.767174146891136,Level 1,No,Weekly,19.53182596910885,84.01254797102932,30.31
27.792304625060332,32.88226178486093,9.533993245594731,141.72583251724808,76.28554778963716,Level 2,No,Monthly,19.854753990044323,78.07254981128811,18.56
256.0237716191268,66.231373873072,8.691907461318493,22.40819497697426,60.79711675981625,Level 1,No,Monthly,14.219693806087417,79.6552000531415,11.32
65.59418043415377,75.18251459566811,8.841687303609318,76.91104534564397,10.258456033102082,Level 2,Yes,Weekly,19.503842943791177,83.64999612606053,52.0
300.3619686050074,81.19462346378835,6.941992154045991,22.811509020033192,85.22365249759109,Level 1,Yes,Monthly,10.354189732808637,82.78579454135216,5.2
286.67222985157963,94.57497022259301,9.810217740362216,82.86709625356278,60.13676269900664,Level 1,No,Quarterly,17.459169379985564,78.9346671874028,24.54
189.27781424494054,31.29195480288226,6.964009271195688,85.13615911327437,96.08555767847797,Level 1,No,Monthly,16.42746034633613,83.45725232912122,2.06
248.58497951815903,85.85064545515544,9.211355280136294,61.81612128131711,67.01854674112076,DC Fast,No,Quarterly,12.495218575861523,75.46954039232402,17.6
110.02253961431194,13.168690343620703,7.426857126224116,37.18103107825308,17.5174863704181,Level 2,No,Quarterly,15.07318500679649,82.8204630296299,21.61
164.90876462648512,70.50409063535928,9.76757600295438,68.9303799054818,47.378336230782224,DC Fast,Yes,Monthly,11.295537377604957,77.067658594337,29.85
287.5729141986651,74.19777295139859,9.019858387793178,107.39418219123358,64.84975975472041,Level 2,No,Quarterly,18.71597150951561,77.86120907823788,25.49
160.74281901062486,67.77232412013204,9.138347995424292,121.71145512377969,2.826470104997769,Level 1,No,Quarterly,13.578980855456479,79.93214843595594,71.5
125.22939286390462,25.2314736135153,7.2667071057095916,88.9975783104585,1.4910264154807895,DC Fast,Yes,Monthly,16.260444704657164,79.49734501069975,58.23
172.97435653760496,87.30431470152034,8.050639918223062,96.67847127716823,12.94030005985679,Level 2,Yes,Weekly,11.587762862872623,80.20570106869881,62.32
289.8872383530264,16.8858463370395,8.662346181062503,46.08012824620485,25.166443504547075,Level 1,Yes,Weekly,12.06164844631207,80.44775595672024,28.52
117.32281657980546,5.363479152083084,9.194907663723104,57.35294331959443,42.95491235206755,Level 2,Yes,Quarterly,19.919563708031518,78.31527691031496,21.66
60.81655759751033,71.74649906119122,6.863857815693364,41.046429306806594,48.74404737597884,Level 2,No,Quarterly,17.53086394441329,76.7522751301703,18.01
249.20490711577327,47.54757152327337,9.868278607590849,52.408395500599475,13.802760893789678,Level 1,No,Weekly,19.61971869774071,82.68481229287306,35.78
289.0923744478286,84.90980199586761,9.615772346940947,49.23528142931913,67.33915791158309,DC Fast,No,Quarterly,12.95851165212044,78.99976149087142,15.72
35.22311748323666,38.3397141058259,7.446220066734545,87.52834223086089,59.613806169653486,Level 1,No,Weekly,11.645628766198204,80.05840862459058,21.08
83.95593946458065,16.827858850771282,9.379660850613162,93.14953825279483,29.446409884116022,DC Fast,No,Monthly,15.03068463478831,81.44696718351118,39.5
49.69019641634787,83.64421924698698,8.314133730639382,142.8431647067956,1.3659883435292008,Level 2,No,Quarterly,14.946682822273434,84.09637922306656,84.24
121.77949405375831,54.89096316400717,8.116322685467065,45.424184123197996,7.764791535329074,Level 2,No,Monthly,11.749465137579879,82.0755283114022,34.38
157.62284261689442,18.91957923903549,7.600519370339919,103.41784232099447,39.16947755108394,Level 2,No,Weekly,17.3321956958141,75.45459225590385,37.65
262.0892179371573,72.03839985864458,8.533390053210574,126.24370496837797,15.397435116568392,DC Fast,No,Weekly,13.61777534438734,83.38560363398018,71.64
227.90165470858594,51.111363848950056,9.054611911962592,92.83139029179682,37.681960614797084,Level 1,Yes,Monthly,11.863652309305174,84.89355015127519,39.21
